patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
505058,2,3,2,2,2,1,1.0,1.0,0.6666666666666666,0.3333333333333333
505071,4,5,4,4,4,1,1.0,1.0,0.8,0.2
505107,9,11,11,9,11,2,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.15384615384615385
505118,3,3,3,3,3,0,1.0,1.0,1.0,0.0
505165,5,7,12,4,11,2,0.4166666666666667,0.36363636363636365,0.7142857142857143,0.14285714285714285
505461,7,13,10,7,10,6,0.7,0.7,0.5384615384615384,0.375
505849,7,15,12,6,10,8,0.5833333333333334,0.6,0.4666666666666667,0.4
505925,5,5,5,5,5,0,1.0,1.0,1.0,0.0
505930,7,7,7,7,7,0,1.0,1.0,1.0,0.0
505990,9,9,12,8,11,0,0.75,0.7272727272727273,1.0,0.0
506143,29,31,44,29,44,2,0.6590909090909091,0.6590909090909091,0.9354838709677419,0.043478260869565216
506145,30,32,47,29,46,2,0.6382978723404256,0.6304347826086957,0.9375,0.04081632653061224
506147,19,22,35,18,34,3,0.5428571428571428,0.5294117647058824,0.8636363636363636,0.07894736842105263
506182,22,24,34,22,32,2,0.6470588235294118,0.6875,0.9166666666666666,0.05555555555555555
506249,27,28,38,27,37,1,0.7105263157894737,0.7297297297297297,0.9642857142857143,0.02564102564102564
506255,26,30,38,25,36,4,0.6842105263157895,0.6944444444444444,0.8666666666666667,0.09523809523809523
506326,17,20,36,17,36,3,0.4722222222222222,0.4722222222222222,0.85,0.07692307692307693
506394,34,40,57,34,57,6,0.5964912280701754,0.5964912280701754,0.85,0.09523809523809523
506395,41,50,60,41,60,9,0.6833333333333333,0.6833333333333333,0.82,0.13043478260869565
506411,53,60,96,53,96,7,0.5520833333333334,0.5520833333333334,0.8833333333333333,0.06796116504854369
506441,36,39,82,36,82,3,0.43902439024390244,0.43902439024390244,0.9230769230769231,0.03529411764705882
506572,24,25,48,23,47,1,0.5,0.48936170212765956,0.96,0.02040816326530612
506657,16,20,34,14,28,4,0.47058823529411764,0.5,0.8,0.10526315789473684
506706,19,21,28,19,27,2,0.6785714285714286,0.7037037037037037,0.9047619047619048,0.06666666666666667
506723,8,8,16,8,15,0,0.5,0.5333333333333333,1.0,0.0
506754,16,25,32,16,32,9,0.5,0.5,0.64,0.21951219512195122
506843,14,17,26,14,26,3,0.5384615384615384,0.5384615384615384,0.8235294117647058,0.10344827586206896
506849,13,17,25,13,25,4,0.52,0.52,0.7647058823529411,0.13793103448275862
506989,5,5,5,5,5,0,1.0,1.0,1.0,0.0
506995,3,4,3,3,3,1,1.0,1.0,0.75,0.25
507075,6,9,7,6,7,3,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.3
507115,14,20,22,13,21,6,0.6363636363636364,0.6190476190476191,0.7,0.21428571428571427
507950,8,8,9,7,8,0,0.8888888888888888,0.875,1.0,0.0
507958,12,15,17,12,17,3,0.7058823529411765,0.7058823529411765,0.8,0.15
508032,19,23,28,17,26,4,0.6785714285714286,0.6538461538461539,0.8260869565217391,0.125
