patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
498412,17,19,32,17,32,2,0.53125,0.53125,0.8947368421052632,0.058823529411764705
498496,9,14,15,9,15,5,0.6,0.6,0.6428571428571429,0.25
498512,7,10,21,7,20,3,0.3333333333333333,0.35,0.7,0.125
498623,17,18,38,17,37,1,0.4473684210526316,0.4594594594594595,0.9444444444444444,0.02564102564102564
498676,10,14,25,10,25,4,0.4,0.4,0.7142857142857143,0.13793103448275862
498788,11,11,17,11,17,0,0.6470588235294118,0.6470588235294118,1.0,0.0
498881,2,3,2,2,2,1,1.0,1.0,0.6666666666666666,0.3333333333333333
498886,2,4,2,2,2,2,1.0,1.0,0.5,0.5
498900,1,1,1,1,1,0,1.0,1.0,1.0,0.0
499467,6,6,6,6,6,0,1.0,1.0,1.0,0.0
499469,3,3,5,3,5,0,0.6,0.6,1.0,0.0
499498,12,16,13,12,13,4,0.9230769230769231,0.9230769230769231,0.75,0.23529411764705882
499510,4,5,8,4,8,1,0.5,0.5,0.8,0.1111111111111111
499518,9,12,12,9,12,3,0.75,0.75,0.75,0.2
499531,2,3,3,1,2,1,0.6666666666666666,0.5,0.6666666666666666,0.25
499537,8,10,14,8,12,2,0.5714285714285714,0.6666666666666666,0.8,0.125
499639,12,13,16,11,15,1,0.75,0.7333333333333333,0.9230769230769231,0.058823529411764705
499667,14,16,21,14,21,2,0.6666666666666666,0.6666666666666666,0.875,0.08695652173913043
499672,6,6,7,6,7,0,0.8571428571428571,0.8571428571428571,1.0,0.0
499825,8,13,13,8,13,5,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.2777777777777778
499870,14,14,51,14,51,0,0.27450980392156865,0.27450980392156865,1.0,0.0
499937,3,5,4,3,4,2,0.75,0.75,0.6,0.3333333333333333
499951,6,8,10,6,10,2,0.6,0.6,0.75,0.16666666666666666
500016,9,9,22,9,20,0,0.4090909090909091,0.45,1.0,0.0
500035,8,10,11,8,10,2,0.7272727272727273,0.8,0.8,0.15384615384615385
500038,5,7,10,5,9,2,0.5,0.5555555555555556,0.7142857142857143,0.16666666666666666
500083,15,18,19,13,17,3,0.7894736842105263,0.7647058823529411,0.8333333333333334,0.13636363636363635
500116,6,6,6,6,6,0,1.0,1.0,1.0,0.0
500142,27,29,39,26,38,2,0.6923076923076923,0.6842105263157895,0.9310344827586207,0.04878048780487805
500225,6,8,11,6,11,2,0.5454545454545454,0.5454545454545454,0.75,0.15384615384615385
500367,3,3,3,3,3,0,1.0,1.0,1.0,0.0
501007,5,6,5,5,5,1,1.0,1.0,0.8333333333333334,0.16666666666666666
501104,5,7,7,5,7,2,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2222222222222222
501137,8,9,13,8,13,1,0.6153846153846154,0.6153846153846154,0.8888888888888888,0.07142857142857142
501208,7,8,11,7,11,1,0.6363636363636364,0.6363636363636364,0.875,0.08333333333333333
501284,9,10,19,9,18,1,0.47368421052631576,0.5,0.9,0.05
501300,8,9,22,6,20,1,0.36363636363636365,0.3,0.8888888888888888,0.043478260869565216
501398,2,2,7,2,7,0,0.2857142857142857,0.2857142857142857,1.0,0.0
501412,4,4,8,4,8,0,0.5,0.5,1.0,0.0
501465,7,8,10,7,10,1,0.7,0.7,0.875,0.09090909090909091
501534,5,7,16,5,16,2,0.3125,0.3125,0.7142857142857143,0.1111111111111111
501542,2,2,2,2,2,0,1.0,1.0,1.0,0.0
502534,6,9,15,6,15,3,0.4,0.4,0.6666666666666666,0.16666666666666666
502568,5,5,7,5,7,0,0.7142857142857143,0.7142857142857143,1.0,0.0
502585,6,9,6,6,6,3,1.0,1.0,0.6666666666666666,0.3333333333333333
502597,2,2,2,2,2,0,1.0,1.0,1.0,0.0
502599,2,3,2,2,2,1,1.0,1.0,0.6666666666666666,0.3333333333333333
502666,11,13,14,11,14,2,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.125
502697,9,9,10,9,10,0,0.9,0.9,1.0,0.0
502709,7,8,11,6,10,1,0.6363636363636364,0.6,0.875,0.08333333333333333
502795,4,6,4,4,4,2,1.0,1.0,0.6666666666666666,0.3333333333333333
502836,4,5,4,4,4,1,1.0,1.0,0.8,0.2
502837,2,4,3,2,3,2,0.6666666666666666,0.6666666666666666,0.5,0.4
502889,7,7,13,7,13,0,0.5384615384615384,0.5384615384615384,1.0,0.0
502973,12,16,21,12,21,4,0.5714285714285714,0.5714285714285714,0.75,0.16
